id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
238483,5687,RPLC,10499.0,148.0,CON,0,1,02L,15.170599937438965,120.552001953125,484.0,21,,20R,15.19760036468506,120.56300354003906,419.0,201,
238482,5687,RPLC,10499.0,197.0,CON,1,0,02R,15.174400329589844,120.55799865722656,466.0,21,,20L,15.20139980316162,120.56900024414062,393.0,201,
324043,324042,RPLE,5010.0,100.0,Concrete,0,0,05,14.413681030273438,122.0347900390625,20.0,41,495.0,23,14.42401885986328,122.04441833496094,15.0,221,495.0
238454,5688,RPLI,9120.0,148.0,CON,1,0,01,18.16360092163086,120.52999877929688,24.0,5,1181.0,19,18.188600540161133,120.53199768066406,22.0,185,
512805,32220,RPLJ,3400.0,200.0,unpaved,0,0,05,14.700556,122.3263889,30.0,53,30.0,23,14.706112,122.333612,30.0,233,30.0
238414,5689,RPLL,12261.0,197.0,CON,1,0,06,14.49779987335205,121.0,16.0,60,580.0,24,14.51449966430664,121.02999877929688,75.0,240,490.0
238415,5689,RPLL,7408.0,148.0,CON,1,0,13,14.524200439453123,121.00299835205078,16.0,135,665.0,31,14.50979995727539,121.01799774169922,42.0,315,760.0
238430,5691,RPLS,7769.0,150.0,ASP,0,0,07,14.491299629211426,120.8939971923828,5.0,68,1870.0,25,14.49940013885498,120.91400146484376,6.0,248,200.0
238423,5692,RPLU,4135.0,100.0,ASP,0,0,07,13.853099822998049,120.0999984741211,,65,,25,13.857799530029297,120.11100006103516,,245,
238448,5693,RPLV,5249.0,78.0,ASP,0,0,05,15.430100440979004,121.08599853515624,,49,,23,15.43929958343506,121.09700012207033,,229,
238445,5694,RPMA,4396.0,59.0,ASP,0,0,16,6.371910095214844,124.7490005493164,,155,,34,6.3608598709106445,124.75399780273438,,335,
238456,5695,RPMB,5577.0,98.0,ASP,0,0,01,6.09896993637085,125.23300170898438,13.0,15,,19,6.113900184631348,125.23699951171876,28.0,195,
238436,5696,RPMC,6234.0,148.0,ASP,1,0,10,7.16726,124.200996,,104,198.0,28,7.16323,124.218002,,284,198.0
238446,5697,RPMD,9842.0,148.0,ASP,1,0,05,7.11667013168335,125.63500213623048,93.0,49,,23,7.134369850158691,125.65599822998048,96.0,229,
238420,5698,RPME,6877.0,148.0,CON,1,0,12,8.95528,125.470001,128.0,117,,30,8.94736,125.486,141.0,297,
238455,5699,RPMF,3937.0,98.0,CON,0,0,05,8.192620277404785,126.31700134277344,,52,,23,8.19927978515625,126.32599639892578,,232,
238438,5700,RPMG,6273.0,98.0,CON,1,0,02,8.593009948730469,123.33200073242188,,18,98.0,20,8.60951042175293,123.33699798583984,,198,
238471,5701,RPMH,3945.0,98.0,ASP,0,0,07,9.251709938049316,124.7020034790039,16.0,71,,25,9.25533962249756,124.71199798583984,6.0,251,
238441,5702,RPMI,4593.0,60.0,CON,0,0,02,8.124580383300781,124.21299743652344,,20,,20,8.13640022277832,124.21700286865234,,200,
238416,5703,RPMJ,4144.0,98.0,ASP,0,0,09,6.053540229797363,121.00499725341795,,89,207.0,27,6.053800106048584,121.01699829101562,,269,145.0
238417,5704,RPML,8050.0,118.0,ASP,1,0,01,8.404800415039062,124.60900115966795,599.0,13,440.0,19,8.426440238952637,124.61399841308594,597.0,193,
238444,5705,RPMN,6102.0,98.0,PEM,0,0,02,5.04036,119.740997,1.0,18,,20,5.05363,119.745003,16.0,198,
238467,5706,RPMO,5720.0,148.0,PEM,0,0,03,8.17188,123.836998,13.0,33,1400.0,21,8.18513,123.846001,16.0,213,
238429,5707,RPMP,6574.0,147.0,ASP,0,0,02,7.81974983215332,123.45600128173828,,17,,20,7.834640026092529,123.45999908447266,,197,
238470,5708,RPMQ,5330.0,105.0,CON,0,0,14,6.95488977432251,126.26799774169922,,139,,32,6.943850040435791,126.27799987792967,,319,
238484,5709,RPMR,10587.0,148.0,CON,1,0,17,6.072609901428223,125.09400177001952,505.0,173,,35,6.04364013671875,125.0979995727539,465.0,353,
238452,5710,RPMS,5603.0,98.0,CON,1,0,18,9.765210151672363,125.47799682617188,,172,,36,9.749919891357422,125.4800033569336,,352,
238447,5711,RPMW,4765.0,98.0,CON,0,0,03,9.066229820251465,126.16899871826172,16.0,26,,21,9.07800006866455,126.17400360107422,13.0,206,190.0
308634,308633,RPMY,6890.0,148.0,Concrete,1,0,09,8.611470222473145,124.4469985961914,189.0,86,,27,8.612939834594727,124.46600341796876,189.0,266,
238427,5712,RPMZ,8560.0,144.0,ASP,1,0,09,6.923210144042969,122.0479965209961,23.0,94,,27,6.921629905700684,122.0709991455078,33.0,274,
238477,5713,RPNS,4167.0,98.0,CON,0,0,01,9.853469848632812,126.01300048828124,,10,,19,9.864720344543455,126.01499938964844,,190,
238479,5714,RPSM,3642.0,98.0,CON,0,0,16,10.19219970703125,124.78099822998048,,165,,34,10.182499885559082,124.78399658203124,,345,
238428,5715,RPUB,5912.0,115.0,CON,1,0,09,16.374900817871094,120.61100006103516,4211.0,88,,27,16.37529945373535,120.62799835205078,4251.0,268,
238418,5716,RPUD,3773.0,98.0,ASP,0,0,06,14.126500129699709,122.97599792480467,2.0,58,,24,14.131799697875977,122.98500061035156,10.0,238,
238422,5717,RPUF,8433.0,140.0,ASP,1,0,03,14.976300239562988,120.48699951171876,151.0,27,,21,14.996800422668455,120.4980010986328,151.0,207,
238473,5718,RPUG,3422.0,98.0,ASP,0,0,08,16.03350067138672,120.23600006103516,7.0,74,,26,16.036100387573242,120.24600219726562,6.0,254,
238453,5719,RPUH,6024.0,98.0,CON,1,0,10,12.363699913024902,121.03800201416016,,105,,28,12.359399795532228,121.05500030517578,,285,
263462,32226,RPUI,2970.0,99.0,Paved,0,0,14,,,,14,,32,,,,32,
238426,5720,RPUL,4953.0,148.0,PEM,1,0,03,13.949199676513672,121.12100219726562,,31,,21,13.96090030670166,121.12899780273438,,211,
238442,5721,RPUM,4265.0,98.0,ASP,1,0,16,13.213800430297852,120.60399627685548,13.0,165,,34,13.202400207519531,120.60700225830078,11.0,345,
238449,5722,RPUN,4599.0,98.0,CON,1,0,04,13.580400466918944,123.26599884033205,94.0,45,,22,13.589400291442873,123.2750015258789,141.0,225,
238460,5723,RPUO,4101.0,98.0,ASP,0,0,06,20.448299407958984,121.9749984741211,,55,,24,20.45439910888672,121.98400115966795,,235,
238432,5724,RPUQ,3890.0,90.0,ASP,0,0,02,17.550199508666992,120.35399627685548,,15,,20,17.56049919128418,120.35700225830078,,195,
238474,5725,RPUR,3937.0,98.0,ASP,0,0,05,15.726499557495115,121.49600219726562,82.0,50,,23,15.733200073242188,121.50399780273438,98.0,230,
238469,5726,RPUS,3937.0,98.0,CON,0,0,01,16.590200424194336,120.3030014038086,,5,,19,16.60099983215332,120.3040008544922,,185,
238424,5727,RPUT,6455.0,98.0,CON,1,0,17,17.65250015258789,121.73300170898438,,172,,35,17.634899139404297,121.73500061035156,,352,
238419,5728,RPUV,5118.0,98.0,CON,1,0,06,13.57289981842041,124.1989974975586,,60,345.0,24,13.579999923706056,124.21199798583984,,240,
238450,5729,RPUW,4785.0,95.0,ASP,1,0,16,13.367199897766112,121.822998046875,,162,,34,13.354700088500977,121.8280029296875,,342,
238465,5730,RPUY,6890.0,118.0,CON,1,0,12,16.933700561523438,121.74700164794922,,126,1110.0,30,16.92289924621582,121.76300048828124,,306,1180.0
238472,5731,RPUZ,3937.0,95.0,COP,0,0,09,16.61910057067871,121.24700164794922,,89,,27,16.619300842285156,121.25800323486328,,269,
238466,5732,RPVA,7014.0,148.0,ASP,1,0,18,11.237299919128418,125.02799987792967,4.0,184,,36,11.218000411987305,125.0270004272461,10.0,4,
238451,5734,RPVC,4843.0,98.0,CON,1,0,17,12.07919979095459,124.54299926757812,11.0,166,,35,12.066200256347656,124.5469970703125,11.0,346,
238425,5735,RPVD,6220.0,118.0,ASP,1,0,09,9.334417,123.297426,,93,1509.0,27,9.333698,123.310478,,273,
238478,5736,RPVE,5905.0,98.0,CON,0,0,06,11.922599792480469,121.9499969482422,,64,330.0,24,11.92650032043457,121.95800018310548,,244,190.0
238462,5737,RPVF,4429.0,98.0,CON,0,0,04,12.498000144958496,124.63099670410156,7.0,44,,22,12.506799697875977,124.63999938964844,7.0,224,
238433,5738,RPVG,7919.0,148.0,ASP,0,0,07,11.031700134277344,125.73300170898438,,66,,25,11.039400100708008,125.75,,246,
238437,5739,RPVI,8202.0,148.0,ASP,1,0,02,10.822325,122.489417,132.0,24,,20,10.843592,122.497262,8.0,204,
238464,5740,RPVJ,4199.0,98.0,ASP/CON,0,0,04,12.365099906921388,123.6259994506836,,38,,22,12.373700141906738,123.63300323486328,,218,
238421,5741,RPVK,7175.0,148.0,CON,1,0,05,11.672900199890137,122.36900329589844,,49,,23,11.685999870300291,122.38400268554688,,229,
238434,5742,RPVM,10827.0,148.0,ASP,1,0,04,10.29699993133545,123.96900177001952,18.0,45,,22,10.31820011138916,123.98999786376952,28.0,225,
238457,5743,RPVO,6120.0,118.0,CON,0,0,18,11.066399574279783,124.56600189208984,,184,1495.0,36,11.049599647521973,124.56500244140624,,4,
238413,5744,RPVP,8530.0,148.0,CON,1,0,09,9.742630004882812,118.74700164794922,71.0,92,,27,9.741609573364258,118.77100372314452,25.0,272,
238443,5745,RPVR,6201.0,148.0,CON,1,0,14,11.604700088500977,122.74700164794922,9.0,145,345.0,32,11.590700149536133,122.75700378417967,10.0,325,230.0
238476,5746,RPVS,3937.0,98.0,PEM,0,0,18,10.771499633789062,121.93299865722656,13.0,180,,36,10.760600090026855,121.93299865722656,23.0,360,
238459,5748,RPVU,4560.0,98.0,PEM,0,0,03,12.305299758911133,122.08200073242188,10.0,25,,21,12.31659984588623,122.08699798583984,10.0,205,
238475,5749,RPVV,3300.0,98.0,COP,0,0,08,12.121000289916992,120.09500122070312,148.0,84,,26,12.121899604797363,120.1050033569336,148.0,264,
238480,5750,RPVW,3935.0,95.0,CON,0,0,02,11.669300079345703,125.47699737548828,,21,,20,11.679400444030762,125.4810028076172,,201,
271132,44337,RU-0104,3363.0,,concrete,0,0,05,,,,50,,23,,,,230,
298513,44739,RU-0195,6562.0,131.0,'concrete',0,0,01,,,,12,,19,,,,192,
315263,44866,RU-0211,8219.0,144.0,concrete,1,0,05,47.23979949951172,38.82659912109375,151.0,55,,23,47.25289916992188,38.85359954833984,151.0,235,
317072,44912,RU-0218,2345.0,131.0,Concrete,0,0,01R,,,797.0,10,,19L,,,797.0,290,
331007,46242,RU-0372,8203.0,143.0,CON,1,0,05,47.27220153808594,39.621700286865234,254.0,60,,23,47.283199310302734,39.65039825439453,300.0,240,
335327,316245,RU-0447,2000.0,55.0,ASP,0,0,01L,58.13930130004883,28.201400756835938,223.0,20,,19R,58.14360046386719,28.20439910888672,239.0,200,328.0
335328,316245,RU-0447,2025.0,68.0,GRS,0,0,01R,58.139198303222656,28.20199966430664,224.0,20,,19L,58.14440155029297,28.205699920654297,240.0,200,
351302,351290,RU-0783,853.0,49.0,Dirt,0,0,17,,,,171,,35,,,,351,
329345,34986,RU-0845,8200.0,80.0,concrete,0,0,07,59.7646713256836,30.055370330810547,190.0,84,,25,59.766849517822266,30.099529266357425,190.0,264,
507322,507320,RU-0929,2225.0,200.0,Gravel,0,0,12,,,,122,,30,,,,302,
507323,507321,RU-0930,9186.0,250.0,Gravel,0,0,05,57.7223,134.43275,,34,492.0,23,57.73615,134.44995,,214,2625.0
555880,508986,RU-0940,2051.0,96.0,Dirt,0,0,03,,,,31,,21,,,,211,
354289,35001,RU-10046,8202.0,138.0,concrete,1,0,11,67.469667,,,112,,29,67.455833,33.6085,,292,
521551,44756,RU-10068,2133.0,197.0,Dirt,0,0,14,,,,161,,32,,,,341,
298941,35029,RU-6558,6562.0,164.0,Concrete,0,0,05,,,,46,,23,,,,226,
238549,6518,RU-9991,8202.0,148.0,CON,1,0,04,47.25040054321289,39.80630111694336,237.0,46,,22,47.2661018371582,39.82989883422852,280.0,226,
238550,6518,RU-9991,6400.0,245.0,GRS,0,0,04R,47.24980163574219,39.80699920654297,,46,,22L,47.262001037597656,39.82550048828125,,226,
238551,6518,RU-9991,4330.0,280.0,GRS,0,0,08,47.24869918823242,39.8051986694336,,92,,26,47.24829864501953,39.822601318359375,,272,
242966,20999,S28,3000.0,60.0,ASP,0,0,10,48.9989013671875,-100.04900360107422,2312.0,112,,28,48.99580001831055,-100.03800201416016,2313.0,292,
317970,317969,SA-0008,4125.0,95.0,,0,1,05,28.12849998474121,45.74720001220703,1285.0,46,,23,28.13640022277832,45.75630187988281,1274.0,226,
356017,356016,SA-0081,7086.0,82.0,ASP,0,0,13,27.96185,45.547633,1362.0,130,,31,27.949339,45.564449,1362.0,310,
233065,13,SA01,5085.0,75.0,ASP,0,0,3,-25.1112003326416,-66.160400390625,,25,,21,-25.098800659179688,-66.15399932861328,,205,
232927,14,SA02,7242.0,75.0,ASP,0,0,15,-26.047700881958008,-65.94280242919922,,147,,33,-26.06439971923828,-65.93090057373047,,327,345.0
233001,15,SA03,3281.0,85.0,CON,0,0,1,-28.624099731445312,-61.60449981689453,,9,,19,-28.616100311279297,-61.60300064086914,,189,
233068,16,SA04,4150.0,98.0,ASP,1,0,17,-34.176700592041016,-58.24879837036133,7.0,164,,35,-34.187599182128906,-58.244998931884766,7.0,344,210.0
233069,17,SA05,5453.0,79.0,ASP,0,0,18,-32.65169906616211,-62.70199966430664,,181,59.0,36,-32.66669845581055,-62.70230102539063,,1,243.0
233070,17,SA05,3650.0,55.0,GRE,0,0,18L,-32.65549850463867,-62.70180130004883,,181,,36R,-32.66550064086914,-62.70199966430664,,1,
232926,18,SA06,4921.0,59.0,CON,0,0,3,-35.83449935913086,-60.15019989013672,,25,,21,-35.822200775146484,-60.14310073852539,,205,
232925,19,SA07,5873.0,75.0,ASP,1,0,10,-37.19205,-69.62235,,106,,28,-37.19656,-69.60296,,286,
232910,20,SA10,4921.0,82.0,CON,0,0,16,-26.289400100708008,-59.53730010986328,,165,,34,-26.302499771118164,-59.53340148925781,,345,
232911,21,SA11,6348.0,75.0,ASP,0,0,6,-27.07620048522949,-66.5947036743164,,63,,24,-27.068300247192383,-66.57749938964844,,243,
232916,22,SA12,2461.0,66.0,ASP,0,0,17,-36.05440139770508,-63.63100051879883,,181,,35,-36.0629997253418,-63.63130187988281,,1,
232917,23,SA13,4593.0,75.0,ASP,0,0,5,-37.56380081176758,-58.67169952392578,,46,,23,-37.55500030517578,-58.660301208496094,,226,
232920,24,SA14,5472.0,102.0,ASP,0,0,18,-38.21849822998047,-57.87139892578125,,179,,36,-38.23350143432617,-57.87099838256836,,359,
232918,24,SA14,2031.0,98.0,GRE,0,0,4,-38.2322998046875,-57.87419891357422,,44,,22,-38.22460174560547,-57.8650016784668,,224,
232919,24,SA14,1968.0,98.0,GRE,0,0,9,-38.22499847412109,-57.87990188598633,,96,,27,-38.22639846801758,-57.86320114135742,,276,
232932,25,SA16,3901.0,65.0,ASP,0,0,05,-32.96620178222656,-68.87850189208984,,50,,23,-32.95940017700195,-68.868896484375,,230,
232941,26,SA17,3051.0,62.0,ASP,0,0,01L,-33.16460037231445,-64.339599609375,,16,,19R,-33.15660095214844,-64.33679962158203,,196,
232940,26,SA17,2782.0,164.0,GRE,0,0,01R,-33.16510009765625,-64.33830261230469,,16,,19L,-33.157798767089844,-64.33580017089844,,196,
232953,28,SA20,3117.0,98.0,ASP,1,0,9,-38.41329956054688,-68.7426986694336,,96,,27,-38.41419982910156,-68.73190307617188,,276,
232958,29,SA21,4101.0,82.0,ASP,0,0,4,-37.812599182128906,-67.66549682617188,,60,,22,-37.80690002441406,-67.6531982421875,,240,
232960,30,SA22,3609.0,59.0,ASP,0,0,18,-22.280799865722656,-62.7140998840332,,176,,36,-22.290700912475582,-62.7134017944336,,356,
232962,31,SA23,6070.0,98.0,ASP,0,0,6,-27.90880012512207,-55.77199935913086,,46,,24,-27.897600173950195,-55.75899887084961,,226,
232963,32,SA24,5873.0,75.0,ASP,0,0,8,-23.78420066833496,-64.75789642333984,,73,790.0,26,-23.77949905395508,-64.74109649658203,,253,
232966,33,SA25,3609.0,66.0,ASP,0,0,10,-46.53900146484375,-67.56390380859375,,113,,28,-46.54389953613281,-67.54759979248047,,293,
232965,33,SA25,3609.0,66.0,ASP,0,0,6,-46.53929901123047,-67.56580352783203,,74,,24,-46.53670120239258,-67.55220031738281,,254,
232967,34,SA26,3609.0,98.0,ASP,0,0,17,-28.52109909057617,-59.03829956054688,,182,,35,-28.531299591064453,-59.03879928588867,,2,
232987,36,SA29,6562.0,148.0,ASP,0,0,9,-39.28519821166992,-65.62249755859375,,97,1410.0,27,-39.28760147094727,-65.59819793701172,,277,
232991,38,SA31,3543.0,98.0,ASP,1,0,18,-33.385799407958984,-60.1953010559082,,183,,36,-33.39550018310547,-60.19599914550781,,3,
232990,38,SA31,2654.0,75.0,GRE,0,0,9,-33.39179992675781,-60.20209884643555,,94,,27,-33.39239883422852,-60.19309997558594,,274,
232995,39,SA32,4921.0,98.0,ASP,1,0,3,-33.685699462890625,-61.95909881591797,,30,,21,-33.67789840698242,-61.95370101928711,,210,
233008,40,SA33,3937.0,66.0,ASP,0,0,8,-49.99509811401367,-68.96150207519531,,89,,26,-49.994998931884766,-68.9447021484375,,269,
249968,41,SA34,4494.0,78.0,GRE,0,0,01,-43.237701416015625,-65.33000183105469,,11,,19,-43.22560119628906,-65.32689666748047,,191,
249969,41,SA34,5323.0,115.0,GRE,0,0,04,-43.23749923706055,-65.33190155029297,,44,,22,-43.22700119018555,-65.31809997558594,,224,
249970,41,SA34,5739.0,131.0,GRE,0,0,13,-43.22679901123047,-65.33550262451172,,131,,31,-43.237098693847656,-65.31929779052734,,311,
233014,41,SA34,5413.0,98.0,ASP,0,0,8,-43.23609924316406,-65.3364028930664,128.0,87,,26,-43.235198974609375,-65.31179809570312,121.0,267,
233015,42,SA35,5020.0,98.0,ASP,0,0,7,-27.630300521850582,-66.3489990234375,,71,,25,-27.625900268554688,-66.33450317382812,,251,
233016,43,SA36,3281.0,98.0,GRE,0,0,13,-35.60319900512695,-59.815799713134766,,133,,31,-35.60820007324219,-59.80929946899414,,313,
233017,43,SA36,3934.0,75.0,CON,1,0,18,-35.599700927734375,-59.81710052490234,,180,,36,-35.61050033569336,-59.81719970703125,,0,
233029,44,SA38,5249.0,98.0,ASP,0,0,10,-38.53680038452149,-70.3458023071289,,108,,28,-38.54109954833984,-70.32830047607422,,288,
233030,45,SA39,4050.0,80.0,ASP,0,0,11,-24.23480033874512,-65.2748031616211,,108,,29,-24.23819923400879,-65.26329803466797,,288,
233035,46,SA40,5413.0,98.0,ASP,1,0,18,-31.59569931030273,-68.54609680175781,,189,,36,-31.61000061035156,-68.54859924316406,,9,
233047,47,SA42,5905.0,98.0,ASP,0,0,18,-26.665700912475582,-66.02339935302734,,184,,36,-26.681100845336918,-66.02459716796875,,4,
233051,48,SA44,5413.0,75.0,ASP,0,0,7,-27.709800720214844,-67.10320281982422,,75,,25,-27.706100463867188,-67.08699798583984,,255,
233061,49,SA45,4921.0,98.0,ASP,1,0,13,-28.624399185180664,-65.11949920654297,,132,710.0,31,-28.635299682617188,-65.10579681396484,,312,200.0
233597,12,SA47,3500.0,1.0,SNO,0,0,08,,,,90,,26,,,,270,
232946,5764,SAAC,5249.0,98.0,ASP,1,0,4,-31.303300857543945,-58.0005989074707,112.0,28,,22,-31.29050064086914,-57.9926986694336,82.0,208,
233036,5765,SAAG,4364.0,98.0,ASP,1,0,1,-33.01169967651367,-58.613800048828125,75.0,1,,19,-32.99980163574219,-58.613399505615234,53.0,181,
233032,5767,SAAN,2854.0,75.0,GRE,0,0,13,-33.91419982910156,-60.65629959106445,,133,,31,-33.9193000793457,-60.64979934692383,,313,
233031,5767,SAAN,3937.0,98.0,ASP,1,0,4,-33.92279815673828,-60.65240097045898,,44,,22,-33.91510009765625,-60.64350128173828,,224,
232937,5768,SAAP,6890.0,148.0,ASP,1,0,1,-31.804100036621094,-60.48199844360352,243.0,8,,19,-31.785400390625,-60.47869873046875,243.0,188,
233052,5769,SAAR,9842.0,148.0,CON,1,0,02,-32.91680145263672,-60.78760147094727,82.0,10,,20,-32.89030075073242,-60.78160095214844,77.0,190,
233053,5770,SAAV,7628.0,98.0,ASP,1,0,3,-31.720434188842773,-60.81607055664063,56.0,24,,21,-31.701120376586918,-60.80656051635742,56.0,204,
233011,5771,SABE,7710.0,148.0,CON,1,0,13,-34.553902,-58.425098,18.0,124,,31,-34.564499,-58.406101,15.0,304,417.0
232968,5772,SACA,4232.0,98.0,ASP,1,0,16,-31.436500549316406,-64.26069641113281,,159,,34,-31.44729995727539,-64.25579833984375,,339,830.0
232955,5773,SACO,10499.0,148.0,CON,1,0,01,-31.32439994812012,-64.20800018310547,1522.0,358,,19,-31.295799255371094,-64.20809936523438,1604.0,178,
232954,5773,SACO,7218.0,148.0,ASP,1,0,05,-31.324800491333008,-64.20929718017578,1526.0,43,840.0,23,-31.308900833129883,-64.19120025634766,1539.0,223,
233012,5775,SADF,5909.0,98.0,ASP,1,0,5,-34.459800720214844,-58.59709930419922,10.0,44,,23,-34.4473991394043,-58.582801818847656,10.0,224,
233013,5776,SADJ,7874.0,131.0,ASP,1,1,16,-34.55039978027344,-58.79399871826172,105.0,161,,34,-34.570899963378906,-58.78519821166992,105.0,341,1476.0
232994,5777,SADL,3904.0,75.0,ASP,0,1,14,-34.970298767089844,-57.9015007019043,,139,,32,-34.980098724365234,-57.8911018371582,,319,
232993,5777,SADL,4682.0,148.0,ASP,1,0,2,-34.97549819946289,-57.89500045776367,69.0,14,,20,-34.9630012512207,-57.89120101928711,69.0,194,495.0
232961,5778,SADM,9350.0,131.0,ASP,0,0,02,-34.68880081176758,-58.64640045166016,98.0,13,2460.0,20,-34.66379928588867,-58.63909912109375,82.0,193,2172.0
233007,5779,SADO,5905.0,98.0,ASP,1,0,18,-34.5265007019043,-58.67229843139648,,177,,36,-34.54240036010742,-58.671199798583984,,357,
232998,5780,SADP,6923.0,147.0,CON,1,0,17,-34.601200103759766,-58.617000579833984,43.0,165,656.0,35,-34.61869812011719,-58.60820007324219,59.0,345,656.0
255984,39066,SAET,3934.0,98.0,ASP,0,0,2,-35.97650146484375,-62.77479934692383,,21,,20,-35.966400146484375,-62.77009963989258,,201,
233039,5781,SAEZ,10827.0,197.0,ASP,1,0,11,-34.81909942626953,-58.55350112915039,62.0,102,,29,-34.825401306152344,-58.5181999206543,66.0,282,
233040,5781,SAEZ,10187.0,148.0,ASP,1,0,17,-34.80830001831055,-58.53390121459961,62.0,164,,35,-34.835201263427734,-58.524600982666016,67.0,344,984.0
250753,39067,SAFR,3632.0,144.0,GRE,0,0,01L,-31.285999298095703,-61.510101318359375,,11,,19R,-31.276199340820312,-61.50790023803711,,191,
250754,39067,SAFR,3691.0,75.0,CON,0,0,01R,-31.287500381469727,-61.50289916992188,,11,,19L,-31.27750015258789,-61.5005989074707,,191,
250755,39067,SAFR,3606.0,138.0,GRE,0,0,6,-31.28569984436035,-61.51100158691406,,54,,24,-31.27989959716797,-61.50170135498047,,234,
232935,5782,SAHC,4921.0,98.0,ASP,0,0,12,-37.440799713134766,-70.22949981689453,,125,,30,-37.44860076904297,-70.21540069580078,,305,
232936,5783,SAHR,7073.0,148.0,ASP,1,0,9,-38.99990081787109,-67.63289642333984,,94,,27,-39.00139999389648,-67.60810089111328,,274,
233049,5784,SAHS,4921.0,98.0,ASP,1,0,10,-37.38909912109375,-68.91280364990234,,102,,28,-37.3921012878418,-68.89559936523438,,282,
233063,5785,SAHZ,7218.0,131.0,ASP,0,0,9,-38.974098205566406,-70.1261978149414,,98,400.0,27,-38.976898193359375,-70.10099792480469,,278,400.0
